model,run,scenario_id,decision_type,parameter,true,extracted,rel_error,error,cf_top1_change,ref_margin,ah_top1_miss
gemini,2,29,HVAC,hvac_age,30.0,15.0,-0.5,True,False,0.043999999999999956,False
gemini,2,29,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.043999999999999956,False
gemini,2,30,HVAC,r_value,17.0,15.0,-0.11764705882352941,True,False,0.014000000000000012,False
gemini,2,30,HVAC,seer,13.0,14.0,0.07692307692307693,True,False,0.014000000000000012,False
gemini,2,30,HVAC,hvac_age,18.0,18.0,0.0,False,False,0.014000000000000012,False
gemini,2,30,HVAC,occupancy_context,unoccupied_4hr,unoccupied_2,,True,False,0.014000000000000012,False
gemini,2,31,HVAC,r_value,23.0,19.0,-0.17391304347826086,True,False,0.0714999999999999,False
gemini,2,31,HVAC,seer,16.0,15.0,-0.0625,True,False,0.0714999999999999,False
gemini,2,31,HVAC,hvac_age,8.0,8.0,0.0,False,False,0.0714999999999999,False
gemini,2,31,HVAC,occupancy_context,unoccupied_4hr,unoccupied_4,,False,False,0.0714999999999999,False
gemini,2,32,HVAC,r_value,9.0,9.0,0.0,False,False,0.00550000000000006,False
gemini,2,32,HVAC,seer,11.0,13.0,0.18181818181818182,True,False,0.00550000000000006,False
gemini,2,32,HVAC,hvac_age,25.0,21.0,-0.16,True,False,0.00550000000000006,False
gemini,2,32,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.00550000000000006,False
gemini,2,33,HVAC,r_value,11.0,11.0,0.0,False,False,0.014000000000000012,False
gemini,2,33,HVAC,seer,11.0,10.0,-0.09090909090909091,True,False,0.014000000000000012,False
gemini,2,33,HVAC,hvac_age,28.0,25.0,-0.10714285714285714,True,False,0.014000000000000012,False
gemini,2,33,HVAC,occupancy_context,unoccupied_12hr,unoccupied_9,,True,False,0.014000000000000012,False
gemini,2,34,HVAC,r_value,16.0,15.0,-0.0625,True,False,0.011500000000000066,False
gemini,2,34,HVAC,seer,10.0,14.0,0.4,True,False,0.011500000000000066,False
gemini,2,34,HVAC,hvac_age,28.0,15.0,-0.4642857142857143,True,False,0.011500000000000066,False
gemini,2,34,HVAC,occupancy_context,unoccupied_4hr,unoccupied_4,,False,False,0.011500000000000066,False
gemini,2,35,HVAC,r_value,9.0,13.0,0.4444444444444444,True,False,0.09999999999999998,False
gemini,2,35,HVAC,seer,11.0,14.0,0.2727272727272727,True,False,0.09999999999999998,False
gemini,2,35,HVAC,hvac_age,25.0,15.0,-0.4,True,False,0.09999999999999998,False
gemini,2,35,HVAC,occupancy_context,unoccupied_12hr,unoccupied_10,,True,False,0.09999999999999998,False
gemini,2,36,HVAC,r_value,15.0,15.0,0.0,False,False,0.1369999999999999,False
gemini,2,36,HVAC,seer,14.0,14.0,0.0,False,False,0.1369999999999999,False
gemini,2,36,HVAC,hvac_age,12.0,13.0,0.08333333333333333,True,False,0.1369999999999999,False
gemini,2,36,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.1369999999999999,False
gemini,2,37,HVAC,r_value,16.0,15.0,-0.0625,True,False,0.020500000000000185,False
gemini,2,37,HVAC,seer,15.0,15.0,0.0,False,False,0.020500000000000185,False
gemini,2,37,HVAC,hvac_age,8.0,8.0,0.0,False,False,0.020500000000000185,False
gemini,2,37,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.020500000000000185,False
gemini,2,38,HVAC,r_value,21.0,19.0,-0.09523809523809523,True,False,0.016000000000000014,False
gemini,2,38,HVAC,seer,14.0,14.0,0.0,False,False,0.016000000000000014,False
gemini,2,38,HVAC,hvac_age,16.0,18.0,0.125,True,False,0.016000000000000014,False
gemini,2,38,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.016000000000000014,False
gemini,2,39,HVAC,r_value,14.0,15.0,0.07142857142857142,True,False,0.02100000000000013,False
gemini,2,39,HVAC,seer,12.0,14.0,0.16666666666666666,True,False,0.02100000000000013,False
gemini,2,39,HVAC,hvac_age,25.0,12.0,-0.52,True,False,0.02100000000000013,False
gemini,2,39,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.02100000000000013,False
gemini,2,40,HVAC,r_value,16.0,15.0,-0.0625,True,False,0.0495000000000001,False
gemini,2,40,HVAC,seer,13.0,14.0,0.07692307692307693,True,False,0.0495000000000001,False
gemini,2,40,HVAC,hvac_age,18.0,12.0,-0.3333333333333333,True,False,0.0495000000000001,False
gemini,2,40,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.0495000000000001,False
gemini,2,41,HVAC,r_value,15.0,15.0,0.0,False,False,0.03949999999999998,False
gemini,2,41,HVAC,seer,13.0,13.0,0.0,False,False,0.03949999999999998,False
gemini,2,41,HVAC,hvac_age,18.0,18.0,0.0,False,False,0.03949999999999998,False
gemini,2,41,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.03949999999999998,False
gemini,2,42,HVAC,r_value,9.0,9.0,0.0,False,False,0.025999999999999912,False
gemini,2,42,HVAC,seer,10.0,10.0,0.0,False,False,0.025999999999999912,False
gemini,2,42,HVAC,hvac_age,32.0,15.0,-0.53125,True,False,0.025999999999999912,False
gemini,2,42,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.025999999999999912,False
gemini,2,43,HVAC,r_value,16.0,15.0,-0.0625,True,False,0.006999999999999895,True
gemini,2,43,HVAC,seer,13.0,14.0,0.07692307692307693,True,True,0.006999999999999895,True
gemini,2,43,HVAC,hvac_age,18.0,12.0,-0.3333333333333333,True,False,0.006999999999999895,True
gemini,2,43,HVAC,occupancy_context,unoccupied_8hr,unoccupied_10,,True,True,0.006999999999999895,True
gemini,2,44,HVAC,r_value,23.0,19.0,-0.17391304347826086,True,False,0.06250000000000022,False
gemini,2,44,HVAC,seer,15.0,14.0,-0.06666666666666667,True,False,0.06250000000000022,False
gemini,2,44,HVAC,hvac_age,10.0,13.0,0.3,True,False,0.06250000000000022,False
gemini,2,44,HVAC,occupancy_context,unoccupied_8hr,unoccupied_8,,False,False,0.06250000000000022,False
gemini,2,45,HVAC,r_value,24.0,19.0,-0.20833333333333334,True,False,0.032500000000000195,False
gemini,2,45,HVAC,seer,17.0,15.0,-0.11764705882352941,True,False,0.032500000000000195,False
gemini,2,45,HVAC,hvac_age,6.0,8.0,0.3333333333333333,True,False,0.032500000000000195,False
gemini,2,45,HVAC,occupancy_context,overnight_sleep,occupied_sleep,,False,False,0.032500000000000195,False
gemini,2,46,HVAC,r_value,21.0,19.0,-0.09523809523809523,True,False,0.019500000000000073,False
gemini,2,46,HVAC,seer,15.0,14.0,-0.06666666666666667,True,False,0.019500000000000073,False
gemini,2,46,HVAC,hvac_age,16.0,18.0,0.125,True,False,0.019500000000000073,False
gemini,2,46,HVAC,occupancy_context,overnight_sleep,occupied_sleep,,False,False,0.019500000000000073,False
gemini,2,47,HVAC,r_value,15.0,15.0,0.0,False,False,0.031000000000000028,False
gemini,2,47,HVAC,seer,13.0,14.0,0.07692307692307693,True,False,0.031000000000000028,False
gemini,2,47,HVAC,hvac_age,20.0,12.0,-0.4,True,False,0.031000000000000028,False
gemini,2,47,HVAC,occupancy_context,overnight_sleep,occupied_sleep,,False,False,0.031000000000000028,False
gemini,2,48,HVAC,r_value,24.0,19.0,-0.20833333333333334,True,False,0.024499999999999966,False
gemini,2,48,HVAC,seer,22.0,16.0,-0.2727272727272727,True,False,0.024499999999999966,False
gemini,2,48,HVAC,hvac_age,1.0,3.0,2.0,True,False,0.024499999999999966,False
gemini,2,48,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.024499999999999966,False
gemini,2,49,HVAC,r_value,22.0,19.0,-0.13636363636363635,True,False,0.030000000000000027,False
gemini,2,49,HVAC,seer,20.0,16.0,-0.2,True,False,0.030000000000000027,False
gemini,2,49,HVAC,hvac_age,3.0,3.0,0.0,False,False,0.030000000000000027,False
gemini,2,49,HVAC,occupancy_context,overnight_sleep,occupied_sleep,,False,False,0.030000000000000027,False
gemini,2,50,HVAC,r_value,11.0,9.0,-0.18181818181818182,True,False,0.009500000000000008,False
gemini,2,50,HVAC,seer,13.0,13.0,0.0,False,False,0.009500000000000008,False
gemini,2,50,HVAC,hvac_age,20.0,15.0,-0.25,True,False,0.009500000000000008,False
gemini,2,50,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.009500000000000008,False
gemini,2,51,HVAC,r_value,10.0,9.0,-0.1,True,False,0.006000000000000005,False
gemini,2,51,HVAC,seer,9.0,10.0,0.1111111111111111,True,True,0.006000000000000005,False
gemini,2,51,HVAC,hvac_age,33.0,18.0,-0.45454545454545453,True,False,0.006000000000000005,False
gemini,2,51,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.006000000000000005,False
gemini,2,52,HVAC,r_value,17.0,15.0,-0.11764705882352941,True,False,0.028000000000000025,False
gemini,2,52,HVAC,seer,14.0,14.0,0.0,False,False,0.028000000000000025,False
gemini,2,52,HVAC,hvac_age,8.0,13.0,0.625,True,False,0.028000000000000025,False
gemini,2,52,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.028000000000000025,False
gemini,2,53,HVAC,r_value,16.0,15.0,-0.0625,True,False,0.027000000000000024,False
gemini,2,53,HVAC,seer,16.0,14.0,-0.125,True,False,0.027000000000000024,False
gemini,2,53,HVAC,hvac_age,6.0,18.0,2.0,True,False,0.027000000000000024,False
gemini,2,53,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.027000000000000024,False
gemini,2,54,HVAC,r_value,15.0,15.0,0.0,False,False,0.016000000000000014,False
gemini,2,54,HVAC,seer,15.0,14.0,-0.06666666666666667,True,False,0.016000000000000014,False
gemini,2,54,HVAC,hvac_age,11.0,12.0,0.09090909090909091,True,False,0.016000000000000014,False
gemini,2,54,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.016000000000000014,False
gemini,2,55,HVAC,r_value,23.0,19.0,-0.17391304347826086,True,False,0.138,False
gemini,2,55,HVAC,seer,18.0,14.0,-0.2222222222222222,True,False,0.138,False
gemini,2,55,HVAC,hvac_age,3.0,13.0,3.3333333333333335,True,False,0.138,False
gemini,2,55,HVAC,occupancy_context,unoccupied_8hr,unoccupied_8,,False,False,0.138,False
gemini,2,56,HVAC,r_value,22.0,19.0,-0.13636363636363635,True,False,0.006000000000000005,True
gemini,2,56,HVAC,seer,17.0,14.0,-0.17647058823529413,True,True,0.006000000000000005,True
gemini,2,56,HVAC,hvac_age,7.0,18.0,1.5714285714285714,True,False,0.006000000000000005,True
gemini,2,56,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.006000000000000005,True
gemini,2,57,HVAC,r_value,24.0,19.0,-0.20833333333333334,True,False,0.034499999999999975,False
gemini,2,57,HVAC,seer,19.0,15.0,-0.21052631578947367,True,False,0.034499999999999975,False
gemini,2,57,HVAC,hvac_age,4.0,8.0,1.0,True,False,0.034499999999999975,False
gemini,2,57,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.034499999999999975,False
gemini,2,58,HVAC,r_value,8.0,9.0,0.125,True,False,0.03200000000000003,False
gemini,2,58,HVAC,seer,11.0,10.0,-0.09090909090909091,True,False,0.03200000000000003,False
gemini,2,58,HVAC,hvac_age,21.0,15.0,-0.2857142857142857,True,False,0.03200000000000003,False
gemini,2,58,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.03200000000000003,False
gemini,2,59,HVAC,r_value,13.0,15.0,0.15384615384615385,True,False,0.02000000000000013,False
gemini,2,59,HVAC,seer,13.0,14.0,0.07692307692307693,True,False,0.02000000000000013,False
gemini,2,59,HVAC,hvac_age,15.0,15.0,0.0,False,False,0.02000000000000013,False
gemini,2,59,HVAC,occupancy_context,unoccupied_4hr,unoccupied_1,,True,False,0.02000000000000013,False
gemini,2,60,HVAC,r_value,20.0,19.0,-0.05,True,False,0.014000000000000012,False
gemini,2,60,HVAC,seer,16.0,14.0,-0.125,True,False,0.014000000000000012,False
gemini,2,60,HVAC,hvac_age,6.0,13.0,1.1666666666666667,True,False,0.014000000000000012,False
gemini,2,60,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.014000000000000012,False
gemini,2,61,HVAC,r_value,20.0,19.0,-0.05,True,False,0.024500000000000077,False
gemini,2,61,HVAC,seer,14.0,14.0,0.0,False,False,0.024500000000000077,False
gemini,2,61,HVAC,hvac_age,18.0,15.0,-0.16666666666666666,True,False,0.024500000000000077,False
gemini,2,61,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.024500000000000077,False
gemini,2,62,HVAC,r_value,15.0,15.0,0.0,False,False,0.025500000000000078,False
gemini,2,62,HVAC,seer,12.0,14.0,0.16666666666666666,True,False,0.025500000000000078,False
gemini,2,62,HVAC,hvac_age,24.0,12.0,-0.5,True,False,0.025500000000000078,False
gemini,2,62,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.025500000000000078,False
gemini,2,63,HVAC,r_value,10.0,9.0,-0.1,True,False,0.0824999999999999,False
gemini,2,63,HVAC,seer,11.0,10.0,-0.09090909090909091,True,False,0.0824999999999999,False
gemini,2,63,HVAC,hvac_age,28.0,15.0,-0.4642857142857143,True,False,0.0824999999999999,False
gemini,2,63,HVAC,occupancy_context,unoccupied_8hr,unoccupied_9,,True,False,0.0824999999999999,False
gemini,2,64,HVAC,r_value,14.0,15.0,0.07142857142857142,True,False,0.024499999999999855,False
gemini,2,64,HVAC,seer,13.0,14.0,0.07692307692307693,True,False,0.024499999999999855,False
gemini,2,64,HVAC,hvac_age,16.0,18.0,0.125,True,False,0.024499999999999855,False
gemini,2,64,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.024499999999999855,False
gemini,2,65,HVAC,r_value,22.0,19.0,-0.13636363636363635,True,False,0.04200000000000004,False
gemini,2,65,HVAC,seer,15.0,14.0,-0.06666666666666667,True,False,0.04200000000000004,False
gemini,2,65,HVAC,hvac_age,14.0,18.0,0.2857142857142857,True,False,0.04200000000000004,False
gemini,2,65,HVAC,occupancy_context,overnight_sleep,occupied_sleep,,False,False,0.04200000000000004,False
gemini,2,66,HVAC,r_value,9.0,9.0,0.0,False,False,0.05000000000000002,False
gemini,2,66,HVAC,seer,10.0,10.0,0.0,False,False,0.05000000000000002,False
gemini,2,66,HVAC,hvac_age,32.0,15.0,-0.53125,True,False,0.05000000000000002,False
gemini,2,66,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.05000000000000002,False
gemini,2,67,HVAC,r_value,14.0,15.0,0.07142857142857142,True,False,0.03550000000000009,False
gemini,2,67,HVAC,seer,13.0,14.0,0.07692307692307693,True,False,0.03550000000000009,False
gemini,2,67,HVAC,hvac_age,22.0,12.0,-0.45454545454545453,True,False,0.03550000000000009,False
gemini,2,67,HVAC,occupancy_context,unoccupied_4hr,unoccupied_4,,False,False,0.03550000000000009,False
gemini,2,68,HVAC,r_value,9.0,9.0,0.0,False,False,0.064,False
gemini,2,68,HVAC,seer,11.0,10.0,-0.09090909090909091,True,False,0.064,False
gemini,2,68,HVAC,hvac_age,20.0,25.0,0.25,True,False,0.064,False
gemini,2,68,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.064,False
gemini,2,69,HVAC,r_value,22.0,19.0,-0.13636363636363635,True,False,0.024499999999999966,False
gemini,2,69,HVAC,seer,14.0,14.0,0.0,False,False,0.024499999999999966,False
gemini,2,69,HVAC,hvac_age,12.0,13.0,0.08333333333333333,True,False,0.024499999999999966,False
gemini,2,69,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.024499999999999966,False
gemini,2,70,HVAC,r_value,16.0,19.0,0.1875,True,False,0.03400000000000003,False
gemini,2,70,HVAC,seer,13.0,12.0,-0.07692307692307693,True,False,0.03400000000000003,False
gemini,2,70,HVAC,hvac_age,18.0,25.0,0.3888888888888889,True,False,0.03400000000000003,False
gemini,2,70,HVAC,occupancy_context,unoccupied_12hr,unoccupied_8,,True,False,0.03400000000000003,False
gemini,2,71,Appliance,kwh_per_cycle,0.45,1.5,2.3333333333333335,True,False,0.12900000000000011,False
gemini,2,71,Appliance,appliance,washing_machine,Waser,,True,False,0.12900000000000011,False
gemini,2,71,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.12900000000000011,False
gemini,2,72,Appliance,kwh_per_cycle,3.2,3.3,0.03124999999999989,True,False,0.021499999999999964,False
gemini,2,72,Appliance,appliance,dryer,Dryer,,False,False,0.021499999999999964,False
gemini,2,72,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.021499999999999964,False
gemini,2,73,Appliance,kwh_per_cycle,1.35,1.2,-0.1111111111111112,True,False,0.17099999999999993,False
gemini,2,73,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.17099999999999993,False
gemini,2,73,Appliance,baseline_time,11:00 PM,11:00 PM,,False,False,0.17099999999999993,False
gemini,2,74,Appliance,kwh_per_cycle,0.28,1.2,3.285714285714285,True,False,0.09899999999999987,False
gemini,2,74,Appliance,appliance,washing_machine,Waser,,True,False,0.09899999999999987,False
gemini,2,74,Appliance,baseline_time,10:00 AM,10:00 AM,,False,False,0.09899999999999987,False
gemini,2,75,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.014500000000000013,False
gemini,2,75,Appliance,appliance,dryer,Dryer,,False,False,0.014500000000000013,False
gemini,2,75,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.014500000000000013,False
gemini,2,76,Appliance,kwh_per_cycle,0.65,1.5,1.3076923076923077,True,False,0.134,False
gemini,2,76,Appliance,appliance,washing_machine,Washer,,False,False,0.134,False
gemini,2,76,Appliance,baseline_time,1:00 AM,1:00 AM,,False,False,0.134,False
gemini,2,77,Appliance,kwh_per_cycle,2.8,3.3,0.17857142857142858,True,False,0.11300000000000004,False
gemini,2,77,Appliance,appliance,dryer,Dryer,,False,False,0.11300000000000004,False
gemini,2,77,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.11300000000000004,False
gemini,2,78,Appliance,kwh_per_cycle,1.4,1.5,0.0714285714285715,True,False,0.02200000000000002,False
gemini,2,78,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.02200000000000002,False
gemini,2,78,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.02200000000000002,False
gemini,2,79,Appliance,kwh_per_cycle,3.0,3.3,0.09999999999999994,True,False,0.09599999999999997,False
gemini,2,79,Appliance,appliance,dryer,Dryer,,False,False,0.09599999999999997,False
gemini,2,79,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.09599999999999997,False
gemini,2,80,Appliance,kwh_per_cycle,0.95,1.2,0.2631578947368421,True,False,0.1475000000000002,False
gemini,2,80,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.1475000000000002,False
gemini,2,80,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.1475000000000002,False
gemini,2,81,Appliance,kwh_per_cycle,0.95,1.2,0.2631578947368421,True,False,0.06600000000000006,False
gemini,2,81,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.06600000000000006,False
gemini,2,81,Appliance,baseline_time,8:00 PM,8:00 PM,,False,False,0.06600000000000006,False
gemini,2,82,Appliance,kwh_per_cycle,0.38,1.5,2.947368421052632,True,False,0.2124999999999999,False
gemini,2,82,Appliance,appliance,washing_machine,Washer,,False,False,0.2124999999999999,False
gemini,2,82,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.2124999999999999,False
gemini,2,83,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.04250000000000004,False
gemini,2,83,Appliance,appliance,dryer,Dryer,,False,False,0.04250000000000004,False
gemini,2,83,Appliance,baseline_time,1:00 AM,1:00 AM,,False,False,0.04250000000000004,False
gemini,2,84,Appliance,kwh_per_cycle,3.2,3.3,0.03124999999999989,True,False,0.05350000000000005,False
gemini,2,84,Appliance,appliance,dryer,Dryer,,False,False,0.05350000000000005,False
gemini,2,84,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.05350000000000005,False
gemini,2,85,Appliance,kwh_per_cycle,0.95,1.5,0.5789473684210527,True,False,0.07150000000000001,False
gemini,2,85,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.07150000000000001,False
gemini,2,85,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.07150000000000001,False
gemini,2,86,Appliance,kwh_per_cycle,0.22,1.5,5.818181818181818,True,False,0.1110000000000001,False
gemini,2,86,Appliance,appliance,washing_machine,Washer,,False,False,0.1110000000000001,False
